日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,5MA,10MA,20MA,rsv,k,d
111/03/01,14071999.0,671571062.0,47.8,47.85,47.5,47.8,+0.45,7420.0,False,,,,,,
111/03/02,8187419.0,391264267.0,47.8,48.0,47.6,48.0,+0.20,5924.0,False,,,,,,
111/03/03,7565742.0,362783289.0,47.95,48.05,47.8,48.05,+0.05,5946.0,False,,,,,,
111/03/04,11071393.0,527906917.0,47.8,47.85,47.5,47.65,-0.40,7319.0,False,,,,,,
111/03/07,16991368.0,799794535.0,47.45,47.45,46.9,47.1,-0.55,10408.0,False,47.72,,,,,
111/03/08,15765001.0,740634811.0,47.0,47.15,46.85,46.95,-0.15,10827.0,False,47.55,,,,,
111/03/09,5574119.0,263339339.0,47.3,47.4,47.05,47.25,+0.30,6186.0,False,47.4,,,,,
111/03/10,9473999.0,449341382.0,47.25,47.7,47.2,47.6,+0.35,7081.0,False,47.31,,,,,
111/03/11,6628133.0,314674943.0,47.4,47.6,47.3,47.45,-0.15,5990.0,False,47.269999999999996,,,0.500000000000003,0.500000000000001,0.5000000000000003
111/03/14,8145858.0,387379146.0,47.45,47.7,47.4,47.55,+0.10,4019.0,False,47.36,47.54,,0.5833333333333318,0.5277777777777779,0.5092592592592595
111/03/15,10726325.0,512296860.0,47.5,48.0,47.4,47.95,+0.40,6660.0,False,47.56,47.555,,0.9166666666666711,0.657407407407409,0.5586419753086427
111/03/16,11338304.0,542030764.0,47.95,48.0,47.65,47.85,-0.10,10724.0,False,47.68000000000001,47.54,,0.8695652173913054,0.7281266774020412,0.6151368760064422
111/03/17,16944622.0,813351211.0,48.1,48.2,47.85,48.0,+0.15,8724.0,False,47.760000000000005,47.535000000000004,,0.8518518518518499,0.769368402218644,0.6665473847438428
111/03/18,31706672.0,1543567101.0,48.1,48.95,48.1,48.95,+0.95,11444.0,False,48.06,47.665,,1.0,0.846245601479096,0.7264467903222604
111/03/21,24218852.0,1201577110.0,49.1,49.85,49.05,49.75,+0.80,11523.0,False,48.5,47.92999999999999,,0.9642857142857139,0.8855923057479685,0.7794952954641632
111/03/22,11071398.0,548096701.0,49.7,49.75,49.3,49.7,-0.05,7671.0,False,48.85,48.205,,0.9433962264150948,0.9048602793036773,0.8212836234106679
111/03/23,12576912.0,623463730.0,49.7,49.7,49.45,49.65,-0.05,7228.0,False,49.209999999999994,48.445,,0.9215686274509794,0.9104297286861113,0.8509989918358156
111/03/24,14107140.0,703050244.0,49.65,49.95,49.45,49.95,+0.30,8976.0,False,49.60000000000001,48.68,,1.0,0.9402864857907407,0.8807614898207906
111/03/25,8811114.0,437798442.0,49.9,49.9,49.55,49.7,-0.25,5374.0,False,49.75,48.905,,0.9019607843137256,0.927511251965069,0.8963447438688834
111/03/28,8572124.0,423622397.0,49.4,49.75,49.1,49.7, 0.00,4959.0,False,49.74,49.120000000000005,48.33,0.8913043478260871,0.9154422839187417,0.9027105905521695
111/03/29,8073707.0,401943209.0,49.8,50.2,49.5,49.8,+0.10,6142.0,False,49.76,49.305,48.43,0.8297872340425508,0.886890600626678,0.8974372605770056
111/03/30,9669039.0,481993796.0,49.85,50.0,49.7,49.85,+0.05,5873.0,False,49.8,49.505,48.5225,0.8333333333333328,0.8690381781955628,0.8879708997831913
111/03/31,15226850.0,761489214.0,49.95,50.2,49.85,49.9,+0.05,8224.0,False,49.79,49.69500000000001,48.614999999999995,0.7391304347826063,0.8257355970579107,0.8672257988747644
111/04/01,9917831.0,493504834.0,49.7,50.0,49.45,49.75,-0.15,7457.0,False,49.8,49.775,48.72,0.5909090909090888,0.7474600950083033,0.8273038975859439
111/04/06,10985331.0,548362617.0,49.75,50.2,49.6,50.2,+0.45,5728.0,False,49.9,49.82,48.875,1.0,0.8316400633388689,0.8287492861702521
111/04/07,11245643.0,559937105.0,49.8,50.2,49.5,49.55,-0.65,7769.0,False,49.85,49.805,49.005,0.4090909090909047,0.6907903452562141,0.7827629725322394
111/04/08,6494233.0,322457815.0,49.6,49.8,49.4,49.8,+0.25,4598.0,False,49.839999999999996,49.82,49.13250000000001,0.6363636363636317,0.6726481089586867,0.7460580180077218
111/04/11,8089418.0,400306570.0,49.8,49.95,49.1,49.45,-0.35,8178.0,False,49.75,49.77,49.225,0.31818181818181906,0.5544926786997308,0.6822029049050581
111/04/12,36482148.0,1761556194.0,49.4,49.4,47.8,48.0,-1.45,22999.0,False,49.4,49.6,49.2525,0.08333333333333431,0.3974395635775987,0.5872817911292383
111/04/13,20257841.0,972389110.0,48.15,48.6,47.75,48.0, 0.00,16727.0,False,48.959999999999994,49.43,49.275,0.10204081632653049,0.2989733144939093,0.49117896558412855
111/04/14,18163935.0,867688643.0,48.3,48.3,47.6,47.7,-0.30,11038.0,False,48.59,49.22,49.2625,0.038461538461538984,0.2121360558164525,0.3981646623282365
111/04/15,22509963.0,1063530927.0,47.5,47.55,47.05,47.1,-0.60,15639.0,False,48.05,48.94500000000001,49.225,0.015873015873017197,0.14671504250197406,0.314348122386149
111/04/18,25129762.0,1173068787.0,47.3,47.3,46.4,46.5,-0.60,16266.0,False,47.46,48.605,49.15,0.026315789473684556,0.10658195815921089,0.24509273431050296
111/04/19,22009910.0,1006696203.0,46.5,46.6,46.2,46.35,-0.15,11469.0,False,47.13,48.265,49.02,0.037499999999999645,0.08355463877280714,0.19124670246460435
111/04/20,20827417.0,967720378.0,46.5,46.75,46.4,46.6,+0.25,8722.0,False,46.85,47.905,48.8625,0.10666666666666628,0.09125864807076017,0.15791735099998963
111/04/21,19043921.0,889869402.0,46.85,47.15,46.5,46.8,+0.20,8793.0,False,46.67,47.629999999999995,48.7175,0.15999999999999848,0.11417243204717294,0.14333571134905074
111/04/22,15422941.0,718919209.0,46.7,46.7,46.4,46.55,-0.25,6455.0,False,46.56,47.305,48.5625,0.10937499999999836,0.11257328803144807,0.13308157024318318
111/04/25,22278056.0,1029547261.0,46.35,46.4,46.05,46.1,-0.45,10791.0,False,46.480000000000004,46.97,48.37,0.019607843137256543,0.08158480640005089,0.11591598229547241
111/04/26,16968438.0,783380328.0,46.25,46.4,46.1,46.2,+0.10,6634.0,False,46.45,46.79,48.19500000000001,0.06666666666666919,0.07661209315559032,0.10281468591551171
111/04/27,26325735.0,1208829840.0,46.15,46.15,45.7,45.8,-0.40,13065.0,False,46.29,46.57,48.0,0.05405405405405115,0.0690927467884106,0.09157403953981133
111/04/28,22709193.0,1041619105.0,46.0,46.1,45.5,46.1,+0.30,9014.0,False,46.15,46.410000000000004,47.815000000000005,0.33333333333333465,0.15717294230338527,0.11344034046100264
111/04/29,23092262.0,1064003213.0,46.2,46.45,45.9,45.9,-0.20,9340.0,False,46.019999999999996,46.29,47.6175,0.24242424242424176,0.18559004234367077,0.13749024108855867
111/05/03,23968613.0,1088068092.0,45.9,45.9,45.1,45.35,-0.55,15424.0,False,45.87,46.175,47.39,0.12195121951219529,0.1643771013998456,0.14645252785898766
111/05/04,11217879.0,508781908.0,45.35,45.6,45.25,45.5,+0.15,6188.0,False,45.730000000000004,46.089999999999996,47.1775,0.19512195121951179,0.17462538467306765,0.15584348013034766
111/05/05,9393350.0,428713516.0,45.75,45.75,45.5,45.6,+0.10,5531.0,False,45.69,45.989999999999995,46.947500000000005,0.3124999999999997,0.220583589782045,0.17742351668091344
111/05/06,14855830.0,670716709.0,45.35,45.35,45.1,45.1,-0.50,10085.0,False,45.489999999999995,45.82000000000001,46.725,0.0,0.14705572652136334,0.1673009199610634
111/05/09,20101665.0,892540552.0,45.0,45.05,44.15,44.25,-0.85,15683.0,False,45.160000000000004,45.59,46.4475,0.04347826086956576,0.1125299046374308,0.14904391485318585
111/05/10,19613514.0,860479194.0,44.0,44.1,43.65,43.85,-0.40,12140.0,False,44.86,45.364999999999995,46.167500000000004,0.07142857142857234,0.09882946023447797,0.13230576331361654
111/05/11,33877400.0,1446335005.0,42.5,42.95,42.5,42.65,-1.20,23764.0,False,44.29,45.010000000000005,45.9,0.03797468354430341,0.07854453467108645,0.1143853537661065
111/05/12,43856703.0,1809844078.0,42.5,42.55,40.8,40.8,-1.85,28776.0,False,43.33,44.510000000000005,45.540000000000006,0.0,0.05236302311405763,0.09371124354875687
111/05/13,23315151.0,964550126.0,40.9,41.8,40.8,41.6,+0.80,10783.0,False,42.63,44.059999999999995,45.235,0.15686274509804002,0.08719626377538509,0.0915395836242996
111/05/16,25056730.0,1034064589.0,41.6,41.7,41.0,41.25,-0.35,12850.0,False,42.029999999999994,43.595,44.9425,0.09090909090909143,0.08843387281995387,0.09050434668951769
111/05/17,22795141.0,946271377.0,41.5,41.65,41.25,41.5,+0.25,8715.0,False,41.559999999999995,43.21,44.6925,0.1414141414141419,0.10609396235134988,0.09570088524346175
111/05/18,27849756.0,1152854765.0,41.6,41.7,41.1,41.6,+0.10,14922.0,False,41.35,42.82000000000001,44.455,0.1758241758241766,0.1293373668422921,0.10691304577640519
111/05/19,20462182.0,841890557.0,41.4,41.4,41.05,41.1,-0.50,9520.0,False,41.410000000000004,42.37,44.18,0.07058823529411865,0.10975432299290094,0.10786013818190376
111/05/20,40646175.0,1684989782.0,41.45,41.95,41.15,41.15,+0.05,8770.0,False,41.32000000000001,41.975,43.897499999999994,0.10606060606060635,0.1085230840154694,0.10808112012642564
111/05/23,17280755.0,713468777.0,41.5,41.55,41.15,41.2,+0.05,8993.0,False,41.31,41.67,43.63,0.18604651162790914,0.1343642265529493,0.11684215560193352
111/05/24,19456970.0,802334030.0,41.2,41.4,41.15,41.2, 0.00,6690.0,False,41.25,41.405,43.385000000000005,0.2285714285714318,0.16576662722577679,0.13315031280988127
111/05/25,18438561.0,767934402.0,41.3,41.9,41.25,41.65,+0.45,6066.0,False,41.26,41.305,43.1575,0.7391304347826063,0.35688789641138663,0.20772950734371637
111/05/26,18152195.0,763176626.0,41.8,42.45,41.7,41.7,+0.05,8638.0,False,41.38,41.394999999999996,42.9525,0.4827586206896562,0.39884480450414317,0.27143460639719197
111/05/27,20071483.0,845894688.0,41.55,42.4,41.55,42.2,+0.50,6971.0,False,41.589999999999996,41.455,42.7575,0.8214285714285722,0.5397060601456195,0.3608584243133345
111/05/30,21560606.0,924767975.0,42.55,43.05,42.55,42.8,+0.60,8696.0,False,41.910000000000004,41.61,42.6025,0.875,0.6514707067637463,0.4577291851301384
111/05/31,36095225.0,1539508562.0,42.8,42.9,42.4,42.6,-0.20,7636.0,False,42.190000000000005,41.720000000000006,42.464999999999996,0.7750000000000021,0.6926471378424982,0.5360351693675915
111/06/01,19795058.0,835926756.0,42.65,42.7,42.05,42.1,-0.50,10960.0,False,42.28,41.769999999999996,42.295,0.5000000000000019,0.6284314252283327,0.5668339213211719
111/06/02,15635195.0,652898107.0,42.0,42.0,41.65,41.7,-0.40,9086.0,False,42.28,41.83,42.1,0.28947368421052877,0.5154455115557314,0.5497044513993584
111/06/06,15240870.0,634134054.0,41.75,41.9,41.4,41.55,-0.15,9139.0,False,42.15,41.87,41.9225,0.2105263157894731,0.4138057796336453,0.5044048941441206
111/06/07,19700073.0,816340263.0,41.5,41.75,41.35,41.35,-0.20,10176.0,False,41.86,41.885000000000005,41.7775,0.055555555555556434,0.2943890382742823,0.43439960885417445
111/06/08,13043351.0,543619218.0,41.45,41.85,41.4,41.75,+0.40,5661.0,False,41.69,41.940000000000005,41.6725,0.23529411764705857,0.27469073139854105,0.3811633163689633
111/06/09,9486744.0,394796310.0,41.8,41.8,41.55,41.55,-0.20,5547.0,False,41.58,41.92999999999999,41.6175,0.1176470588235272,0.2223428405402031,0.3282231577593765
111/06/10,9201176.0,381212739.0,41.4,41.5,41.35,41.4,-0.15,6238.0,False,41.519999999999996,41.9,41.647499999999994,0.029411764705880753,0.1580324819287623,0.27149293248250506
111/06/13,28097786.0,1147487981.0,41.0,41.05,40.65,40.8,-0.60,20101.0,False,41.37,41.760000000000005,41.6075,0.06666666666666604,0.1275772101747302,0.22352102504658009
111/06/14,26184653.0,1051999654.0,40.5,40.55,40.05,40.1,-0.70,17090.0,False,41.120000000000005,41.489999999999995,41.55,0.018867924528303454,0.09134078162592128,0.17946094390636047
111/06/15,22446808.0,900720298.0,40.2,40.3,40.05,40.05,-0.05,12086.0,False,40.78,41.235,41.4775,0.0,0.06089385441728085,0.13993858074333393
111/06/16,28540994.0,1148784564.0,40.5,40.9,40.0,40.0,-0.05,11040.0,False,40.47,41.025,41.3975,0.0,0.0405959029448539,0.10682435481050725
111/06/17,38663827.0,1532736258.0,39.85,39.9,39.55,39.6,-0.40,17055.0,False,40.11,40.815000000000005,41.322500000000005,0.021739130434784423,0.03431031210816407,0.08265300724305952
111/06/20,29128271.0,1138099691.0,39.55,39.55,38.85,38.85,-0.75,16924.0,False,39.720000000000006,40.545,41.2075,0.0,0.02287354140544271,0.06272651863052058
111/06/21,17426357.0,686081904.0,39.0,39.6,38.95,39.45,+0.60,5920.0,False,39.589999999999996,40.355,41.12,0.20338983050847534,0.08304563777312025,0.06949955834472046
111/06/22,16121726.0,638570197.0,39.65,39.9,39.45,39.5,+0.05,6847.0,False,39.480000000000004,40.129999999999995,41.035,0.2452830188679241,0.13712476480472152,0.09204129383138748
111/06/23,18169035.0,712315058.0,39.75,39.9,39.0,39.0,-0.50,9524.0,False,39.28,39.875,40.902499999999996,0.06818181818181766,0.11414378259708689,0.09940879008662062
111/06/24,14996821.0,592218382.0,39.5,39.7,39.2,39.5,+0.50,6357.0,False,39.260000000000005,39.685,40.792500000000004,0.31707317073170704,0.18178691197529362,0.12686816404951162
111/06/27,16074967.0,642022815.0,40.0,40.25,39.75,39.8,+0.30,6664.0,False,39.45,39.584999999999994,40.6725,0.46341463414634004,0.2756628193656424,0.17646638248822188
111/06/28,10602408.0,420806790.0,40.1,40.1,39.6,39.6,-0.20,5462.0,False,39.480000000000004,39.535000000000004,40.5125,0.36585365853658586,0.30572643242262354,0.21955306579968908
111/06/29,15763786.0,623264030.0,39.7,39.8,39.4,39.55,-0.05,6192.0,False,39.489999999999995,39.485,40.36,0.49999999999999745,0.3704842882817482,0.26986347329370874
111/06/30,21627885.0,854349929.0,39.7,39.75,39.25,39.5,-0.05,7158.0,False,39.589999999999996,39.435,40.230000000000004,0.46428571428571375,0.40175143028307003,0.3138261256234958
111/07/01,26589368.0,1074167078.0,39.8,40.95,39.7,40.35,+0.85,12633.0,False,39.760000000000005,39.51,40.1625,0.6999999999999993,0.5011676201887131,0.3762732904785682
111/07/04,18974959.0,760515303.0,40.4,40.6,39.8,40.0,-0.35,11228.0,False,39.8,39.625,40.085,0.5128205128205121,0.505051917732646,0.4191994995632608
111/07/05,16004654.0,649439813.0,40.5,40.85,40.25,40.75,+0.75,7109.0,False,40.029999999999994,39.754999999999995,40.055,0.8974358974358961,0.6358465776337294,0.49141519225341695
111/07/06,13407656.0,539801426.0,40.85,41.0,40.0,40.0,-0.75,9248.0,False,40.120000000000005,39.80499999999999,39.9675,0.4444444444444436,0.572045866570634,0.5182920836924894
111/07/07,13228754.0,538401102.0,40.35,41.0,40.25,40.9,+0.90,6487.0,False,40.4,39.995,39.935,0.9428571428571421,0.6956496253328033,0.5774112642392606
111/07/08,14149002.0,576665961.0,41.0,41.05,40.5,40.8,-0.10,10340.0,False,40.489999999999995,40.125,39.905,0.8611111111111109,0.7508034539255725,0.6352086608013645
111/07/11,12752429.0,522410428.0,40.85,41.2,40.75,41.1,+0.30,5701.0,False,40.709999999999994,40.255,39.92,0.948717948717948,0.8167749521896976,0.6957307579308089
111/07/12,13367785.0,547447190.0,40.95,41.25,40.7,41.0,-0.10,7331.0,False,40.760000000000005,40.394999999999996,39.964999999999996,0.875,0.8361833014597984,0.742548272440472
111/07/13,18473460.0,772172704.0,42.0,42.2,41.5,41.8,+0.80,10239.0,False,41.120000000000005,40.62,40.052499999999995,0.8399999999999977,0.8374555343065314,0.7741840263958251
111/07/14,11354007.0,473635792.0,41.65,41.9,41.4,41.7,-0.10,5823.0,False,41.28,40.839999999999996,40.1375,0.7916666666666672,0.8221925784265767,0.7901868770727422
111/07/15,20372098.0,832746638.0,41.65,41.7,40.5,40.5,-1.20,12905.0,False,41.22,40.855000000000004,40.1825,0.227272727272727,0.6238859613752934,0.7347532385069258
111/07/18,37901546.0,1529215148.0,40.5,40.7,40.05,40.7,+0.20,9197.0,False,41.14,40.925,40.275,0.31818181818181906,0.5219845803108019,0.6638303524415511
111/07/19,25644935.0,1060280483.0,40.7,41.65,40.5,41.65,+0.95,9108.0,False,41.269999999999996,41.015,40.385000000000005,0.7441860465116266,0.5960517357110767,0.6412374801980596
111/07/20,26525827.0,1104742604.0,42.0,42.2,41.5,41.6,-0.05,12360.0,False,41.230000000000004,41.175,40.49,0.7209302325581396,0.6376779013267643,0.6400509539076278
111/07/21,45444390.0,1725306759.0,38.0,38.4,37.8,38.05,X0.00,27248.0,False,40.5,40.89,40.4425,0.05681818181818175,0.4440579948239034,0.5747199675463863
111/07/22,33477396.0,1263752220.0,38.1,38.2,37.6,37.7,-0.35,22376.0,False,39.94,40.58,40.352500000000006,0.02173913043478291,0.3032850400275299,0.48424165837343414
111/07/25,14642100.0,553651552.0,37.7,38.0,37.5,37.85,+0.15,7880.0,False,39.370000000000005,40.255,40.254999999999995,0.07446808510638324,0.22701272172048098,0.39849867948911644
111/07/26,14628613.0,553232389.0,37.85,37.95,37.65,37.8,-0.05,6047.0,False,38.6,39.935,40.165000000000006,0.06382978723404191,0.17261841022500127,0.32320525640107806
111/07/27,12495930.0,472730758.0,37.8,37.95,37.75,37.85,+0.05,5913.0,False,37.85,39.54,40.08,0.07446808510638324,0.13990163518546192,0.262104049329206
111/07/28,13759374.0,524253794.0,38.05,38.2,37.95,38.2,+0.35,7336.0,False,37.88,39.19,40.015,0.14893617021276648,0.14291314686123008,0.22237374850654734
111/07/29,13697407.0,528165878.0,38.5,38.75,38.35,38.75,+0.55,7547.0,False,38.089999999999996,39.015,39.934999999999995,0.26595744680851047,0.18392791351032353,0.2095584701744727
111/08/01,17110698.0,671679196.0,39.0,39.5,38.75,39.5,+0.75,9776.0,False,38.42,38.895,39.91,0.42553191489361675,0.2644625806380879,0.2278598403290111
111/08/02,19955061.0,780513754.0,39.05,39.45,39.0,39.15,-0.35,9799.0,False,38.690000000000005,38.644999999999996,39.83,0.8249999999999993,0.45130838709205834,0.30234268925002683
111/08/03,15977710.0,623077746.0,39.05,39.1,38.75,39.1,-0.05,8338.0,False,38.940000000000005,38.395,39.785,0.8000000000000007,0.5675389247280391,0.39074143440936426
111/08/04,18896588.0,733810251.0,39.05,39.2,38.55,38.75,-0.35,10586.0,False,39.05,38.464999999999996,39.677499999999995,0.625,0.5866926164853594,0.45605849510136265
111/08/05,11583378.0,450508108.0,39.1,39.15,38.8,38.85,+0.10,8390.0,False,39.07,38.58,39.58,0.6486486486486497,0.6073446272064562,0.5064872058030605
111/08/08,12651503.0,487687121.0,38.85,38.85,38.3,38.7,-0.15,7318.0,False,38.910000000000004,38.665,39.46,0.5428571428571445,0.585848799090019,0.5329410702320466
111/08/09,14831229.0,569783300.0,38.6,38.75,38.2,38.75,+0.05,9803.0,False,38.83,38.76,39.347500000000004,0.5161290322580636,0.5626088768127004,0.5428303390922645
111/08/10,13005899.0,502018549.0,38.6,38.8,38.35,38.75, 0.00,6512.0,False,38.760000000000005,38.85,39.19500000000001,0.4230769230769218,0.5160982255674409,0.5339196345839899
111/08/11,21760411.0,848981726.0,38.45,39.35,38.45,39.35,+0.60,8627.0,False,38.88,38.964999999999996,39.0775,0.8846153846153855,0.6389372785834224,0.568925515917134
111/08/12,12305588.0,482415186.0,39.15,39.35,39.0,39.3,-0.05,8548.0,False,38.970000000000006,39.019999999999996,39.0175,0.8799999999999955,0.7192915190556134,0.6190475169632937
111/08/15,12173803.0,477458592.0,39.3,39.45,39.0,39.3, 0.00,6719.0,False,39.089999999999996,39.0,38.9475,0.8799999999999955,0.7728610127037407,0.6703186822101094
111/08/16,13078181.0,514161618.0,39.5,39.55,39.1,39.35,+0.05,6445.0,False,39.209999999999994,39.019999999999996,38.832499999999996,0.8518518518518544,0.7991912924197786,0.7132762189466657
111/08/17,16463976.0,651431576.0,39.4,40.0,39.2,40.0,+0.65,9075.0,False,39.459999999999994,39.11,38.7525,1.0,0.8661275282798524,0.7642266553910613
111/08/18,14155029.0,561346825.0,39.9,39.9,39.5,39.8,-0.20,7807.0,False,39.55,39.215,38.839999999999996,0.8888888888888872,0.873714648482864,0.8007226530883287
111/08/19,12838598.0,506351677.0,39.8,39.85,39.35,39.45,-0.35,7491.0,False,39.58,39.275,38.927499999999995,0.6944444444444455,0.8139579138033911,0.8051344066600161
111/08/22,12895868.0,506391584.0,39.25,39.65,39.05,39.65,+0.20,12379.0,False,39.65,39.370000000000005,39.0175,0.7878787878787868,0.8052648718285229,0.8051778950495183
111/08/23,14727193.0,577644132.0,39.5,39.5,39.1,39.35,-0.30,11351.0,False,39.65,39.43,39.095,0.5806451612903227,0.7303916349824562,0.7802491416938309
111/08/24,11181369.0,438491359.0,39.35,39.35,39.1,39.25,-0.10,8668.0,False,39.5,39.480000000000004,39.165,0.25,0.5702610899883042,0.7102531244586553
111/08/25,11760313.0,462870990.0,39.45,39.55,39.25,39.55,+0.30,8059.0,False,39.45,39.5,39.2325,0.5499999999999972,0.5635073933255351,0.6613378807476152
111/08/26,10985865.0,434986984.0,39.7,39.7,39.5,39.65,+0.10,8050.0,False,39.489999999999995,39.535,39.2775,0.6315789473684207,0.5861979113398303,0.6362912242783536
111/08/29,14566895.0,571043793.0,39.1,39.5,39.0,39.35,-0.30,9838.0,False,39.43,39.54,39.269999999999996,0.3500000000000014,0.507465274226554,0.5933492409277537
111/08/30,12468246.0,489710372.0,39.3,39.5,39.15,39.25,-0.10,7451.0,False,39.410000000000004,39.53,39.275,0.27777777777777823,0.43090277541029537,0.5392004190886008
111/08/31,24052882.0,944270175.0,39.25,39.4,39.1,39.3,+0.05,8118.0,False,39.42,39.46,39.285000000000004,0.3529411764705843,0.404915575763725,0.49443880464697554
111/09/01,24533738.0,956845310.0,39.1,39.15,38.8,38.9,-0.40,10813.0,False,39.29,39.37,39.292500000000004,0.111111111111112,0.306980754212854,0.43195278783560165
111/09/02,28281347.0,1092595981.0,38.9,39.0,38.4,38.5,-0.40,15458.0,False,39.06,39.275,39.275,0.07692307692307776,0.23029486178292854,0.3647334791513772
111/09/05,27130847.0,1055286796.0,38.55,39.2,38.5,39.1,+0.60,8721.0,False,39.01,39.220000000000006,39.295,0.5384615384615389,0.3330170873424653,0.3541613485484066
111/09/06,32802558.0,1298054540.0,39.2,39.85,39.2,39.85,+0.75,12954.0,False,39.129999999999995,39.269999999999996,39.35,1.0,0.5553447248949769,0.4212224739972633
111/09/07,25950306.0,1030450151.0,39.85,40.0,39.5,39.7,-0.15,13179.0,False,39.21,39.315,39.397499999999994,0.8125000000000019,0.6410631499299851,0.49450269930817053
111/09/08,17723487.0,704140532.0,39.8,39.9,39.55,39.85,+0.15,8762.0,False,39.4,39.345,39.4225,0.906250000000001,0.7294587666199903,0.5728213884121104
111/09/12,18390971.0,732001603.0,39.95,40.0,39.6,39.8,-0.05,7641.0,False,39.660000000000004,39.36,39.4475,0.8749999999999983,0.7779725110799929,0.6412050959680712
111/09/13,29044591.0,1157171826.0,40.0,40.0,39.7,39.9,+0.10,8832.0,False,39.82000000000001,39.415,39.477500000000006,0.9374999999999992,0.8311483407199949,0.704519510885379
111/09/14,19704767.0,782885961.0,39.45,39.85,39.4,39.65,-0.25,9113.0,False,39.779999999999994,39.455,39.4925,0.7812499999999993,0.8145155604799963,0.7411848607502514
111/09/15,25419554.0,1004936161.0,39.55,39.75,39.4,39.55,-0.10,11333.0,False,39.75,39.48,39.47,0.7187499999999984,0.7825937069866636,0.7549878094957221
111/09/16,47473365.0,1844994596.0,39.35,39.4,38.6,38.6,-0.95,19291.0,False,39.5,39.45,39.410000000000004,0.06666666666666761,0.5439513602133317,0.684642326401592
111/09/19,24531893.0,951348051.0,38.9,39.1,38.7,38.8,+0.20,9080.0,False,39.3,39.480000000000004,39.3775,0.14285714285713996,0.4102532877612678,0.5931793135214839
111/09/20,28918438.0,1118195467.0,38.7,39.05,38.55,38.55,-0.25,11776.0,False,39.03,39.425,39.322500000000005,0.0,0.2735021918408452,0.48662027296127097
111/09/21,39102889.0,1495556489.0,38.45,38.55,38.0,38.1,-0.45,18632.0,False,38.72,39.25,39.260000000000005,0.05000000000000071,0.19900146122723036,0.3907473357165907
111/09/22,48162654.0,1808397573.0,37.8,37.8,37.25,37.55,-0.55,22516.0,False,38.32,39.035,39.175,0.10909090909090806,0.1690312771817896,0.316841982871657
111/09/23,36464378.0,1355023454.0,37.1,37.25,37.0,37.0,-0.55,22451.0,False,38.0,38.75,39.0475,0.0,0.11268751812119306,0.24879049462150232
111/09/26,46963874.0,1699646863.0,36.6,36.6,35.85,35.85,-1.15,26486.0,False,37.41,38.355,38.8575,0.0,0.07512501208079536,0.19090200044126665
111/09/27,37458740.0,1341352684.0,35.7,36.2,35.6,35.8,-0.05,13763.0,False,36.86,37.945,38.68,0.04819277108433634,0.06614759841530901,0.14931719976594743
111/09/28,39820607.0,1403348594.0,35.8,35.8,34.9,34.9,-0.90,20142.0,False,36.22,37.47,38.4625,0.0,0.04409839894353934,0.11424426615847806
111/09/29,87657902.0,3000230813.0,34.5,34.75,33.9,34.15,-0.75,33135.0,False,35.54,36.93,38.205,0.04807692307692305,0.04542457365466725,0.09130436865720779
111/09/30,52376847.0,1772505004.0,33.8,34.05,33.6,33.8,-0.35,19173.0,False,34.9,36.45,37.95,0.036697247706421264,0.04251546500525192,0.0750414007732225
111/10/03,24684067.0,832590167.0,33.65,33.9,33.4,33.65,-0.15,11287.0,False,34.459999999999994,35.934999999999995,37.707499999999996,0.04854368932038836,0.044524873110297396,0.06486922488558079
111/10/04,30060356.0,1015009399.0,33.9,34.2,33.55,33.85,+0.20,12373.0,False,34.07000000000001,35.464999999999996,37.445,0.10227272727272795,0.06377415783110757,0.06450420253408971
111/10/05,28718119.0,984081897.0,34.25,34.4,34.05,34.15,+0.30,12562.0,False,33.92,35.07,37.16,0.19480519480519473,0.10745117015580327,0.07881985840799423
111/10/06,26081359.0,894031225.0,34.35,34.5,34.2,34.3,+0.15,8170.0,False,33.95,34.745,36.89,0.28124999999999933,0.16538411343720194,0.1076746100843968
111/10/11,40192863.0,1358579734.0,34.1,34.1,33.7,33.8,-0.45,10614.0,False,33.949999999999996,34.425,36.5875,0.14285714285714213,0.15787512324384867,0.12440811447088074
111/10/12,59046765.0,1987747028.0,33.75,34.0,33.6,33.75,-0.05,6510.0,False,33.97,34.214999999999996,36.285000000000004,0.145833333333334,0.15386119327367712,0.13422580740514617
111/10/13,54974157.0,1805184741.0,33.75,33.85,32.65,32.65,-1.10,21041.0,False,33.730000000000004,33.9,35.9225,0.0,0.10257412884911807,0.12367524788647012
111/10/14,58923074.0,1862074421.0,33.0,33.05,32.4,32.4,-0.25,16716.0,False,33.38,33.64999999999999,35.559999999999995,0.0,0.0683827525660787,0.1052444161130063
111/10/17,43016144.0,1361718767.0,32.3,32.3,31.4,31.7,-0.70,20592.0,False,32.86,33.405,35.167500000000004,0.09677419354838729,0.07784656622684823,0.09611179948428694
111/10/18,36805536.0,1159196903.0,31.85,32.0,31.2,31.45,-0.25,15060.0,False,32.39,33.17,34.809999999999995,0.07575757575757575,0.07715023607042407,0.08979127834633263
111/10/19,38895385.0,1235711494.0,31.45,32.05,31.4,31.6,+0.15,14584.0,False,31.96,32.964999999999996,34.45,0.12121212121212183,0.09183753111765665,0.09047336260344063
